code,exchange,id,name,type
zn1206,shfe,future_shfe_zn1206,锌zn,future
zn1207,shfe,future_shfe_zn1207,锌zn,future
zn1208,shfe,future_shfe_zn1208,锌zn,future
zn1209,shfe,future_shfe_zn1209,锌zn,future
zn1210,shfe,future_shfe_zn1210,锌zn,future
zn1211,shfe,future_shfe_zn1211,锌zn,future
zn1212,shfe,future_shfe_zn1212,锌zn,future
al0901,shfe,future_shfe_al0901,铝al,future
al0902,shfe,future_shfe_al0902,铝al,future
al0903,shfe,future_shfe_al0903,铝al,future
al0904,shfe,future_shfe_al0904,铝al,future
al0905,shfe,future_shfe_al0905,铝al,future
al0906,shfe,future_shfe_al0906,铝al,future
al0907,shfe,future_shfe_al0907,铝al,future
al0908,shfe,future_shfe_al0908,铝al,future
al0909,shfe,future_shfe_al0909,铝al,future
al0910,shfe,future_shfe_al0910,铝al,future
al0911,shfe,future_shfe_al0911,铝al,future
al0912,shfe,future_shfe_al0912,铝al,future
al1001,shfe,future_shfe_al1001,铝al,future
al1002,shfe,future_shfe_al1002,铝al,future
al1003,shfe,future_shfe_al1003,铝al,future
al1004,shfe,future_shfe_al1004,铝al,future
al1005,shfe,future_shfe_al1005,铝al,future
al1006,shfe,future_shfe_al1006,铝al,future
al1007,shfe,future_shfe_al1007,铝al,future
al1008,shfe,future_shfe_al1008,铝al,future
al1009,shfe,future_shfe_al1009,铝al,future
al1010,shfe,future_shfe_al1010,铝al,future
al1011,shfe,future_shfe_al1011,铝al,future
al1012,shfe,future_shfe_al1012,铝al,future
au0901,shfe,future_shfe_au0901,黄金au,future
au0902,shfe,future_shfe_au0902,黄金au,future
au0903,shfe,future_shfe_au0903,黄金au,future
au0904,shfe,future_shfe_au0904,黄金au,future
au0905,shfe,future_shfe_au0905,黄金au,future
au0906,shfe,future_shfe_au0906,黄金au,future
au0907,shfe,future_shfe_au0907,黄金au,future
au0908,shfe,future_shfe_au0908,黄金au,future
au0909,shfe,future_shfe_au0909,黄金au,future
au0910,shfe,future_shfe_au0910,黄金au,future
au0911,shfe,future_shfe_au0911,黄金au,future
au0912,shfe,future_shfe_au0912,黄金au,future
au1001,shfe,future_shfe_au1001,黄金au,future
au1002,shfe,future_shfe_au1002,黄金au,future
au1003,shfe,future_shfe_au1003,黄金au,future
au1004,shfe,future_shfe_au1004,黄金au,future
au1005,shfe,future_shfe_au1005,黄金au,future
au1006,shfe,future_shfe_au1006,黄金au,future
au1007,shfe,future_shfe_au1007,黄金au,future
au1008,shfe,future_shfe_au1008,黄金au,future
au1009,shfe,future_shfe_au1009,黄金au,future
au1010,shfe,future_shfe_au1010,黄金au,future
au1011,shfe,future_shfe_au1011,黄金au,future
au1012,shfe,future_shfe_au1012,黄金au,future
cu0901,shfe,future_shfe_cu0901,铜cu,future
cu0902,shfe,future_shfe_cu0902,铜cu,future
cu0903,shfe,future_shfe_cu0903,铜cu,future
cu0904,shfe,future_shfe_cu0904,铜cu,future
cu0905,shfe,future_shfe_cu0905,铜cu,future
cu0906,shfe,future_shfe_cu0906,铜cu,future
cu0907,shfe,future_shfe_cu0907,铜cu,future
cu0908,shfe,future_shfe_cu0908,铜cu,future
cu0909,shfe,future_shfe_cu0909,铜cu,future
cu0910,shfe,future_shfe_cu0910,铜cu,future
cu0911,shfe,future_shfe_cu0911,铜cu,future
cu0912,shfe,future_shfe_cu0912,铜cu,future
cu1001,shfe,future_shfe_cu1001,铜cu,future
cu1002,shfe,future_shfe_cu1002,铜cu,future
cu1003,shfe,future_shfe_cu1003,铜cu,future
cu1004,shfe,future_shfe_cu1004,铜cu,future
cu1005,shfe,future_shfe_cu1005,铜cu,future
cu1006,shfe,future_shfe_cu1006,铜cu,future
cu1007,shfe,future_shfe_cu1007,铜cu,future
cu1008,shfe,future_shfe_cu1008,铜cu,future
cu1009,shfe,future_shfe_cu1009,铜cu,future
cu1010,shfe,future_shfe_cu1010,铜cu,future
cu1011,shfe,future_shfe_cu1011,铜cu,future
cu1012,shfe,future_shfe_cu1012,铜cu,future
fu0902,shfe,future_shfe_fu0902,燃料油fu,future
fu0903,shfe,future_shfe_fu0903,燃料油fu,future
fu0904,shfe,future_shfe_fu0904,燃料油fu,future
fu0905,shfe,future_shfe_fu0905,燃料油fu,future
fu0906,shfe,future_shfe_fu0906,燃料油fu,future
fu0907,shfe,future_shfe_fu0907,燃料油fu,future
fu0908,shfe,future_shfe_fu0908,燃料油fu,future
fu0909,shfe,future_shfe_fu0909,燃料油fu,future
fu0910,shfe,future_shfe_fu0910,燃料油fu,future
fu0911,shfe,future_shfe_fu0911,燃料油fu,future
fu0912,shfe,future_shfe_fu0912,燃料油fu,future
fu1001,shfe,future_shfe_fu1001,燃料油fu,future
fu1003,shfe,future_shfe_fu1003,燃料油fu,future
fu1004,shfe,future_shfe_fu1004,燃料油fu,future
fu1005,shfe,future_shfe_fu1005,燃料油fu,future
fu1006,shfe,future_shfe_fu1006,燃料油fu,future
fu1007,shfe,future_shfe_fu1007,燃料油fu,future
fu1008,shfe,future_shfe_fu1008,燃料油fu,future
fu1009,shfe,future_shfe_fu1009,燃料油fu,future
fu1010,shfe,future_shfe_fu1010,燃料油fu,future
fu1011,shfe,future_shfe_fu1011,燃料油fu,future
fu1012,shfe,future_shfe_fu1012,燃料油fu,future
rb0909,shfe,future_shfe_rb0909,螺纹钢rb,future
rb0910,shfe,future_shfe_rb0910,螺纹钢rb,future
rb0911,shfe,future_shfe_rb0911,螺纹钢rb,future
rb0912,shfe,future_shfe_rb0912,螺纹钢rb,future
rb1001,shfe,future_shfe_rb1001,螺纹钢rb,future
rb1002,shfe,future_shfe_rb1002,螺纹钢rb,future
rb1003,shfe,future_shfe_rb1003,螺纹钢rb,future
rb1004,shfe,future_shfe_rb1004,螺纹钢rb,future
rb1005,shfe,future_shfe_rb1005,螺纹钢rb,future
rb1006,shfe,future_shfe_rb1006,螺纹钢rb,future
rb1007,shfe,future_shfe_rb1007,螺纹钢rb,future
rb1008,shfe,future_shfe_rb1008,螺纹钢rb,future
rb1009,shfe,future_shfe_rb1009,螺纹钢rb,future
rb1010,shfe,future_shfe_rb1010,螺纹钢rb,future
rb1011,shfe,future_shfe_rb1011,螺纹钢rb,future
rb1012,shfe,future_shfe_rb1012,螺纹钢rb,future
ru0901,shfe,future_shfe_ru0901,天然橡胶ru,future
ru0903,shfe,future_shfe_ru0903,天然橡胶ru,future
ru0904,shfe,future_shfe_ru0904,天然橡胶ru,future
ru0905,shfe,future_shfe_ru0905,天然橡胶ru,future
ru0906,shfe,future_shfe_ru0906,天然橡胶ru,future
ru0907,shfe,future_shfe_ru0907,天然橡胶ru,future
ru0908,shfe,future_shfe_ru0908,天然橡胶ru,future
ru0909,shfe,future_shfe_ru0909,天然橡胶ru,future
ru0910,shfe,future_shfe_ru0910,天然橡胶ru,future
ru0911,shfe,future_shfe_ru0911,天然橡胶ru,future
ru1001,shfe,future_shfe_ru1001,天然橡胶ru,future
ru1003,shfe,future_shfe_ru1003,天然橡胶ru,future
ru1004,shfe,future_shfe_ru1004,天然橡胶ru,future
ru1005,shfe,future_shfe_ru1005,天然橡胶ru,future
ru1006,shfe,future_shfe_ru1006,天然橡胶ru,future
ru1007,shfe,future_shfe_ru1007,天然橡胶ru,future
ru1008,shfe,future_shfe_ru1008,天然橡胶ru,future
ru1009,shfe,future_shfe_ru1009,天然橡胶ru,future
ru1010,shfe,future_shfe_ru1010,天然橡胶ru,future
ru1011,shfe,future_shfe_ru1011,天然橡胶ru,future
wr0909,shfe,future_shfe_wr0909,线材wr,future
wr0910,shfe,future_shfe_wr0910,线材wr,future
wr0911,shfe,future_shfe_wr0911,线材wr,future
wr0912,shfe,future_shfe_wr0912,线材wr,future
wr1001,shfe,future_shfe_wr1001,线材wr,future
wr1002,shfe,future_shfe_wr1002,线材wr,future
wr1003,shfe,future_shfe_wr1003,线材wr,future
wr1004,shfe,future_shfe_wr1004,线材wr,future
wr1005,shfe,future_shfe_wr1005,线材wr,future
wr1006,shfe,future_shfe_wr1006,线材wr,future
wr1007,shfe,future_shfe_wr1007,线材wr,future
wr1008,shfe,future_shfe_wr1008,线材wr,future
wr1009,shfe,future_shfe_wr1009,线材wr,future
wr1010,shfe,future_shfe_wr1010,线材wr,future
wr1011,shfe,future_shfe_wr1011,线材wr,future
wr1012,shfe,future_shfe_wr1012,线材wr,future
zn0901,shfe,future_shfe_zn0901,锌zn,future
zn0902,shfe,future_shfe_zn0902,锌zn,future
zn0903,shfe,future_shfe_zn0903,锌zn,future
zn0904,shfe,future_shfe_zn0904,锌zn,future
zn0905,shfe,future_shfe_zn0905,锌zn,future
zn0906,shfe,future_shfe_zn0906,锌zn,future
zn0907,shfe,future_shfe_zn0907,锌zn,future
zn0908,shfe,future_shfe_zn0908,锌zn,future
zn0909,shfe,future_shfe_zn0909,锌zn,future
zn0910,shfe,future_shfe_zn0910,锌zn,future
zn0911,shfe,future_shfe_zn0911,锌zn,future
zn0912,shfe,future_shfe_zn0912,锌zn,future
zn1001,shfe,future_shfe_zn1001,锌zn,future
zn1002,shfe,future_shfe_zn1002,锌zn,future
zn1003,shfe,future_shfe_zn1003,锌zn,future
zn1004,shfe,future_shfe_zn1004,锌zn,future
zn1005,shfe,future_shfe_zn1005,锌zn,future
zn1006,shfe,future_shfe_zn1006,锌zn,future
zn1007,shfe,future_shfe_zn1007,锌zn,future
zn1008,shfe,future_shfe_zn1008,锌zn,future
zn1009,shfe,future_shfe_zn1009,锌zn,future
zn1010,shfe,future_shfe_zn1010,锌zn,future
zn1011,shfe,future_shfe_zn1011,锌zn,future
zn1012,shfe,future_shfe_zn1012,锌zn,future
ag1501,shfe,future_shfe_ag1501,白银ag,future
ag1502,shfe,future_shfe_ag1502,白银ag,future
ag1503,shfe,future_shfe_ag1503,白银ag,future
ag1504,shfe,future_shfe_ag1504,白银ag,future
ag1505,shfe,future_shfe_ag1505,白银ag,future
ag1506,shfe,future_shfe_ag1506,白银ag,future
ag1507,shfe,future_shfe_ag1507,白银ag,future
ag1508,shfe,future_shfe_ag1508,白银ag,future
ag1509,shfe,future_shfe_ag1509,白银ag,future
ag1510,shfe,future_shfe_ag1510,白银ag,future
ag1511,shfe,future_shfe_ag1511,白银ag,future
ag1512,shfe,future_shfe_ag1512,白银ag,future
ag1601,shfe,future_shfe_ag1601,白银ag,future
ag1602,shfe,future_shfe_ag1602,白银ag,future
ag1603,shfe,future_shfe_ag1603,白银ag,future
ag1604,shfe,future_shfe_ag1604,白银ag,future
ag1605,shfe,future_shfe_ag1605,白银ag,future
ag1606,shfe,future_shfe_ag1606,白银ag,future
ag1607,shfe,future_shfe_ag1607,白银ag,future
ag1608,shfe,future_shfe_ag1608,白银ag,future
ag1609,shfe,future_shfe_ag1609,白银ag,future
ag1610,shfe,future_shfe_ag1610,白银ag,future
ag1611,shfe,future_shfe_ag1611,白银ag,future
ag1612,shfe,future_shfe_ag1612,白银ag,future
al1501,shfe,future_shfe_al1501,铝al,future
al1502,shfe,future_shfe_al1502,铝al,future
al1503,shfe,future_shfe_al1503,铝al,future
al1504,shfe,future_shfe_al1504,铝al,future
al1505,shfe,future_shfe_al1505,铝al,future
al1506,shfe,future_shfe_al1506,铝al,future
al1507,shfe,future_shfe_al1507,铝al,future
al1508,shfe,future_shfe_al1508,铝al,future
al1509,shfe,future_shfe_al1509,铝al,future
al1510,shfe,future_shfe_al1510,铝al,future
al1511,shfe,future_shfe_al1511,铝al,future
al1512,shfe,future_shfe_al1512,铝al,future
al1601,shfe,future_shfe_al1601,铝al,future
al1602,shfe,future_shfe_al1602,铝al,future
al1603,shfe,future_shfe_al1603,铝al,future
al1604,shfe,future_shfe_al1604,铝al,future
al1605,shfe,future_shfe_al1605,铝al,future
al1606,shfe,future_shfe_al1606,铝al,future
al1607,shfe,future_shfe_al1607,铝al,future
al1608,shfe,future_shfe_al1608,铝al,future
al1609,shfe,future_shfe_al1609,铝al,future
al1610,shfe,future_shfe_al1610,铝al,future
al1611,shfe,future_shfe_al1611,铝al,future
al1612,shfe,future_shfe_al1612,铝al,future
au1501,shfe,future_shfe_au1501,黄金au,future
au1502,shfe,future_shfe_au1502,黄金au,future
au1503,shfe,future_shfe_au1503,黄金au,future
au1504,shfe,future_shfe_au1504,黄金au,future
au1505,shfe,future_shfe_au1505,黄金au,future
au1506,shfe,future_shfe_au1506,黄金au,future
au1507,shfe,future_shfe_au1507,黄金au,future
au1508,shfe,future_shfe_au1508,黄金au,future
au1509,shfe,future_shfe_au1509,黄金au,future
au1510,shfe,future_shfe_au1510,黄金au,future
au1511,shfe,future_shfe_au1511,黄金au,future
au1512,shfe,future_shfe_au1512,黄金au,future
au1601,shfe,future_shfe_au1601,黄金au,future
au1602,shfe,future_shfe_au1602,黄金au,future
au1603,shfe,future_shfe_au1603,黄金au,future
au1604,shfe,future_shfe_au1604,黄金au,future
au1606,shfe,future_shfe_au1606,黄金au,future
au1608,shfe,future_shfe_au1608,黄金au,future
au1610,shfe,future_shfe_au1610,黄金au,future
au1612,shfe,future_shfe_au1612,黄金au,future
bu1501,shfe,future_shfe_bu1501,石油沥青bu,future
bu1502,shfe,future_shfe_bu1502,石油沥青bu,future
bu1503,shfe,future_shfe_bu1503,石油沥青bu,future
bu1504,shfe,future_shfe_bu1504,石油沥青bu,future
bu1505,shfe,future_shfe_bu1505,石油沥青bu,future
bu1506,shfe,future_shfe_bu1506,石油沥青bu,future
bu1507,shfe,future_shfe_bu1507,石油沥青bu,future
bu1508,shfe,future_shfe_bu1508,石油沥青bu,future
bu1509,shfe,future_shfe_bu1509,石油沥青bu,future
bu1510,shfe,future_shfe_bu1510,石油沥青bu,future
bu1511,shfe,future_shfe_bu1511,石油沥青bu,future
bu1512,shfe,future_shfe_bu1512,石油沥青bu,future
bu1601,shfe,future_shfe_bu1601,石油沥青bu,future
bu1602,shfe,future_shfe_bu1602,石油沥青bu,future
bu1603,shfe,future_shfe_bu1603,石油沥青bu,future
bu1604,shfe,future_shfe_bu1604,石油沥青bu,future
bu1605,shfe,future_shfe_bu1605,石油沥青bu,future
bu1606,shfe,future_shfe_bu1606,石油沥青bu,future
bu1609,shfe,future_shfe_bu1609,石油沥青bu,future
bu1612,shfe,future_shfe_bu1612,石油沥青bu,future
bu1703,shfe,future_shfe_bu1703,石油沥青bu,future
bu1706,shfe,future_shfe_bu1706,石油沥青bu,future
bu1709,shfe,future_shfe_bu1709,石油沥青bu,future
bu1712,shfe,future_shfe_bu1712,石油沥青bu,future
cu1501,shfe,future_shfe_cu1501,铜cu,future
cu1502,shfe,future_shfe_cu1502,铜cu,future
cu1503,shfe,future_shfe_cu1503,铜cu,future
cu1504,shfe,future_shfe_cu1504,铜cu,future
cu1505,shfe,future_shfe_cu1505,铜cu,future
cu1506,shfe,future_shfe_cu1506,铜cu,future
cu1507,shfe,future_shfe_cu1507,铜cu,future
cu1508,shfe,future_shfe_cu1508,铜cu,future
cu1509,shfe,future_shfe_cu1509,铜cu,future
cu1510,shfe,future_shfe_cu1510,铜cu,future
cu1511,shfe,future_shfe_cu1511,铜cu,future
cu1512,shfe,future_shfe_cu1512,铜cu,future
cu1601,shfe,future_shfe_cu1601,铜cu,future
cu1602,shfe,future_shfe_cu1602,铜cu,future
cu1603,shfe,future_shfe_cu1603,铜cu,future
cu1604,shfe,future_shfe_cu1604,铜cu,future
cu1605,shfe,future_shfe_cu1605,铜cu,future
cu1606,shfe,future_shfe_cu1606,铜cu,future
cu1607,shfe,future_shfe_cu1607,铜cu,future
cu1608,shfe,future_shfe_cu1608,铜cu,future
cu1609,shfe,future_shfe_cu1609,铜cu,future
cu1610,shfe,future_shfe_cu1610,铜cu,future
cu1611,shfe,future_shfe_cu1611,铜cu,future
cu1612,shfe,future_shfe_cu1612,铜cu,future
fu1503,shfe,future_shfe_fu1503,燃料油fu,future
fu1504,shfe,future_shfe_fu1504,燃料油fu,future
fu1505,shfe,future_shfe_fu1505,燃料油fu,future
fu1506,shfe,future_shfe_fu1506,燃料油fu,future
fu1507,shfe,future_shfe_fu1507,燃料油fu,future
fu1508,shfe,future_shfe_fu1508,燃料油fu,future
fu1509,shfe,future_shfe_fu1509,燃料油fu,future
fu1510,shfe,future_shfe_fu1510,燃料油fu,future
fu1511,shfe,future_shfe_fu1511,燃料油fu,future
fu1512,shfe,future_shfe_fu1512,燃料油fu,future
fu1601,shfe,future_shfe_fu1601,燃料油fu,future
fu1603,shfe,future_shfe_fu1603,燃料油fu,future
fu1604,shfe,future_shfe_fu1604,燃料油fu,future
fu1605,shfe,future_shfe_fu1605,燃料油fu,future
fu1606,shfe,future_shfe_fu1606,燃料油fu,future
fu1607,shfe,future_shfe_fu1607,燃料油fu,future
fu1608,shfe,future_shfe_fu1608,燃料油fu,future
fu1609,shfe,future_shfe_fu1609,燃料油fu,future
fu1610,shfe,future_shfe_fu1610,燃料油fu,future
fu1611,shfe,future_shfe_fu1611,燃料油fu,future
fu1612,shfe,future_shfe_fu1612,燃料油fu,future
hc1501,shfe,future_shfe_hc1501,热轧卷板hc,future
hc1502,shfe,future_shfe_hc1502,热轧卷板hc,future
hc1503,shfe,future_shfe_hc1503,热轧卷板hc,future
hc1504,shfe,future_shfe_hc1504,热轧卷板hc,future
hc1505,shfe,future_shfe_hc1505,热轧卷板hc,future
hc1506,shfe,future_shfe_hc1506,热轧卷板hc,future
hc1507,shfe,future_shfe_hc1507,热轧卷板hc,future
hc1508,shfe,future_shfe_hc1508,热轧卷板hc,future
hc1509,shfe,future_shfe_hc1509,热轧卷板hc,future
hc1510,shfe,future_shfe_hc1510,热轧卷板hc,future
hc1511,shfe,future_shfe_hc1511,热轧卷板hc,future
hc1512,shfe,future_shfe_hc1512,热轧卷板hc,future
hc1601,shfe,future_shfe_hc1601,热轧卷板hc,future
hc1602,shfe,future_shfe_hc1602,热轧卷板hc,future
hc1603,shfe,future_shfe_hc1603,热轧卷板hc,future
hc1604,shfe,future_shfe_hc1604,热轧卷板hc,future
hc1605,shfe,future_shfe_hc1605,热轧卷板hc,future
hc1606,shfe,future_shfe_hc1606,热轧卷板hc,future
hc1607,shfe,future_shfe_hc1607,热轧卷板hc,future
hc1608,shfe,future_shfe_hc1608,热轧卷板hc,future
hc1609,shfe,future_shfe_hc1609,热轧卷板hc,future
hc1610,shfe,future_shfe_hc1610,热轧卷板hc,future
hc1611,shfe,future_shfe_hc1611,热轧卷板hc,future
hc1612,shfe,future_shfe_hc1612,热轧卷板hc,future
ni1507,shfe,future_shfe_ni1507,镍ni,future
ni1508,shfe,future_shfe_ni1508,镍ni,future
ni1509,shfe,future_shfe_ni1509,镍ni,future
ni1510,shfe,future_shfe_ni1510,镍ni,future
ni1511,shfe,future_shfe_ni1511,镍ni,future
ni1512,shfe,future_shfe_ni1512,镍ni,future
ni1601,shfe,future_shfe_ni1601,镍ni,future
ni1602,shfe,future_shfe_ni1602,镍ni,future
ni1603,shfe,future_shfe_ni1603,镍ni,future
ni1604,shfe,future_shfe_ni1604,镍ni,future
ni1605,shfe,future_shfe_ni1605,镍ni,future
ni1606,shfe,future_shfe_ni1606,镍ni,future
ni1607,shfe,future_shfe_ni1607,镍ni,future
ni1608,shfe,future_shfe_ni1608,镍ni,future
ni1609,shfe,future_shfe_ni1609,镍ni,future
ni1610,shfe,future_shfe_ni1610,镍ni,future
ni1611,shfe,future_shfe_ni1611,镍ni,future
ni1612,shfe,future_shfe_ni1612,镍ni,future
pb1501,shfe,future_shfe_pb1501,铅pb,future
pb1502,shfe,future_shfe_pb1502,铅pb,future
pb1503,shfe,future_shfe_pb1503,铅pb,future
pb1504,shfe,future_shfe_pb1504,铅pb,future
pb1505,shfe,future_shfe_pb1505,铅pb,future
pb1506,shfe,future_shfe_pb1506,铅pb,future
pb1507,shfe,future_shfe_pb1507,铅pb,future
pb1508,shfe,future_shfe_pb1508,铅pb,future
pb1509,shfe,future_shfe_pb1509,铅pb,future
pb1510,shfe,future_shfe_pb1510,铅pb,future
pb1511,shfe,future_shfe_pb1511,铅pb,future
pb1512,shfe,future_shfe_pb1512,铅pb,future
pb1601,shfe,future_shfe_pb1601,铅pb,future
pb1602,shfe,future_shfe_pb1602,铅pb,future
pb1603,shfe,future_shfe_pb1603,铅pb,future
pb1604,shfe,future_shfe_pb1604,铅pb,future
pb1605,shfe,future_shfe_pb1605,铅pb,future
pb1606,shfe,future_shfe_pb1606,铅pb,future
pb1607,shfe,future_shfe_pb1607,铅pb,future
pb1608,shfe,future_shfe_pb1608,铅pb,future
pb1609,shfe,future_shfe_pb1609,铅pb,future
pb1610,shfe,future_shfe_pb1610,铅pb,future
pb1611,shfe,future_shfe_pb1611,铅pb,future
pb1612,shfe,future_shfe_pb1612,铅pb,future
ru1501,shfe,future_shfe_ru1501,天然橡胶ru,future
ru1503,shfe,future_shfe_ru1503,天然橡胶ru,future
ru1504,shfe,future_shfe_ru1504,天然橡胶ru,future
ru1505,shfe,future_shfe_ru1505,天然橡胶ru,future
ru1506,shfe,future_shfe_ru1506,天然橡胶ru,future
ru1507,shfe,future_shfe_ru1507,天然橡胶ru,future
ru1508,shfe,future_shfe_ru1508,天然橡胶ru,future
ru1509,shfe,future_shfe_ru1509,天然橡胶ru,future
ru1510,shfe,future_shfe_ru1510,天然橡胶ru,future
ru1511,shfe,future_shfe_ru1511,天然橡胶ru,future
ru1601,shfe,future_shfe_ru1601,天然橡胶ru,future
ru1603,shfe,future_shfe_ru1603,天然橡胶ru,future
ru1604,shfe,future_shfe_ru1604,天然橡胶ru,future
ru1605,shfe,future_shfe_ru1605,天然橡胶ru,future
ru1606,shfe,future_shfe_ru1606,天然橡胶ru,future
ru1607,shfe,future_shfe_ru1607,天然橡胶ru,future
ru1608,shfe,future_shfe_ru1608,天然橡胶ru,future
ru1609,shfe,future_shfe_ru1609,天然橡胶ru,future
ru1610,shfe,future_shfe_ru1610,天然橡胶ru,future
ru1611,shfe,future_shfe_ru1611,天然橡胶ru,future
sn1507,shfe,future_shfe_sn1507,锡sn,future
sn1508,shfe,future_shfe_sn1508,锡sn,future
sn1509,shfe,future_shfe_sn1509,锡sn,future
sn1510,shfe,future_shfe_sn1510,锡sn,future
sn1511,shfe,future_shfe_sn1511,锡sn,future
sn1512,shfe,future_shfe_sn1512,锡sn,future
sn1601,shfe,future_shfe_sn1601,锡sn,future
sn1602,shfe,future_shfe_sn1602,锡sn,future
sn1603,shfe,future_shfe_sn1603,锡sn,future
sn1604,shfe,future_shfe_sn1604,锡sn,future
sn1605,shfe,future_shfe_sn1605,锡sn,future
sn1606,shfe,future_shfe_sn1606,锡sn,future
sn1607,shfe,future_shfe_sn1607,锡sn,future
sn1608,shfe,future_shfe_sn1608,锡sn,future
sn1609,shfe,future_shfe_sn1609,锡sn,future
sn1610,shfe,future_shfe_sn1610,锡sn,future
sn1611,shfe,future_shfe_sn1611,锡sn,future
sn1612,shfe,future_shfe_sn1612,锡sn,future
wr1501,shfe,future_shfe_wr1501,线材wr,future
wr1502,shfe,future_shfe_wr1502,线材wr,future
wr1503,shfe,future_shfe_wr1503,线材wr,future
wr1504,shfe,future_shfe_wr1504,线材wr,future
wr1505,shfe,future_shfe_wr1505,线材wr,future
wr1506,shfe,future_shfe_wr1506,线材wr,future
wr1507,shfe,future_shfe_wr1507,线材wr,future
wr1508,shfe,future_shfe_wr1508,线材wr,future
wr1509,shfe,future_shfe_wr1509,线材wr,future
wr1510,shfe,future_shfe_wr1510,线材wr,future
wr1511,shfe,future_shfe_wr1511,线材wr,future
wr1512,shfe,future_shfe_wr1512,线材wr,future
wr1601,shfe,future_shfe_wr1601,线材wr,future
wr1602,shfe,future_shfe_wr1602,线材wr,future
wr1603,shfe,future_shfe_wr1603,线材wr,future
wr1604,shfe,future_shfe_wr1604,线材wr,future
wr1605,shfe,future_shfe_wr1605,线材wr,future
wr1606,shfe,future_shfe_wr1606,线材wr,future
wr1607,shfe,future_shfe_wr1607,线材wr,future
wr1608,shfe,future_shfe_wr1608,线材wr,future
wr1609,shfe,future_shfe_wr1609,线材wr,future
wr1610,shfe,future_shfe_wr1610,线材wr,future
wr1611,shfe,future_shfe_wr1611,线材wr,future
wr1612,shfe,future_shfe_wr1612,线材wr,future
zn1501,shfe,future_shfe_zn1501,锌zn,future
zn1502,shfe,future_shfe_zn1502,锌zn,future
zn1503,shfe,future_shfe_zn1503,锌zn,future
zn1504,shfe,future_shfe_zn1504,锌zn,future
zn1505,shfe,future_shfe_zn1505,锌zn,future
zn1506,shfe,future_shfe_zn1506,锌zn,future
zn1507,shfe,future_shfe_zn1507,锌zn,future
zn1508,shfe,future_shfe_zn1508,锌zn,future
zn1509,shfe,future_shfe_zn1509,锌zn,future
zn1510,shfe,future_shfe_zn1510,锌zn,future
zn1511,shfe,future_shfe_zn1511,锌zn,future
zn1512,shfe,future_shfe_zn1512,锌zn,future
zn1601,shfe,future_shfe_zn1601,锌zn,future
zn1602,shfe,future_shfe_zn1602,锌zn,future
zn1603,shfe,future_shfe_zn1603,锌zn,future
zn1604,shfe,future_shfe_zn1604,锌zn,future
zn1605,shfe,future_shfe_zn1605,锌zn,future
zn1606,shfe,future_shfe_zn1606,锌zn,future
zn1607,shfe,future_shfe_zn1607,锌zn,future
zn1608,shfe,future_shfe_zn1608,锌zn,future
zn1609,shfe,future_shfe_zn1609,锌zn,future
zn1610,shfe,future_shfe_zn1610,锌zn,future
zn1611,shfe,future_shfe_zn1611,锌zn,future
zn1612,shfe,future_shfe_zn1612,锌zn,future
al1001,shfe,future_shfe_al1001,铝al,future
al1002,shfe,future_shfe_al1002,铝al,future
al1003,shfe,future_shfe_al1003,铝al,future
al1004,shfe,future_shfe_al1004,铝al,future
al1005,shfe,future_shfe_al1005,铝al,future
al1006,shfe,future_shfe_al1006,铝al,future
al1007,shfe,future_shfe_al1007,铝al,future
al1008,shfe,future_shfe_al1008,铝al,future
al1009,shfe,future_shfe_al1009,铝al,future
al1010,shfe,future_shfe_al1010,铝al,future
al1011,shfe,future_shfe_al1011,铝al,future
al1012,shfe,future_shfe_al1012,铝al,future
al1101,shfe,future_shfe_al1101,铝al,future
al1102,shfe,future_shfe_al1102,铝al,future
al1103,shfe,future_shfe_al1103,铝al,future
al1104,shfe,future_shfe_al1104,铝al,future
al1105,shfe,future_shfe_al1105,铝al,future
al1106,shfe,future_shfe_al1106,铝al,future
al1107,shfe,future_shfe_al1107,铝al,future
al1108,shfe,future_shfe_al1108,铝al,future
al1109,shfe,future_shfe_al1109,铝al,future
al1110,shfe,future_shfe_al1110,铝al,future
al1111,shfe,future_shfe_al1111,铝al,future
al1112,shfe,future_shfe_al1112,铝al,future
au1001,shfe,future_shfe_au1001,黄金au,future
au1002,shfe,future_shfe_au1002,黄金au,future
au1003,shfe,future_shfe_au1003,黄金au,future
au1004,shfe,future_shfe_au1004,黄金au,future
au1005,shfe,future_shfe_au1005,黄金au,future
au1006,shfe,future_shfe_au1006,黄金au,future
au1007,shfe,future_shfe_au1007,黄金au,future
au1008,shfe,future_shfe_au1008,黄金au,future
au1009,shfe,future_shfe_au1009,黄金au,future
au1010,shfe,future_shfe_au1010,黄金au,future
au1011,shfe,future_shfe_au1011,黄金au,future
au1012,shfe,future_shfe_au1012,黄金au,future
au1101,shfe,future_shfe_au1101,黄金au,future
au1102,shfe,future_shfe_au1102,黄金au,future
au1103,shfe,future_shfe_au1103,黄金au,future
au1104,shfe,future_shfe_au1104,黄金au,future
au1105,shfe,future_shfe_au1105,黄金au,future
au1106,shfe,future_shfe_au1106,黄金au,future
au1107,shfe,future_shfe_au1107,黄金au,future
au1108,shfe,future_shfe_au1108,黄金au,future
au1109,shfe,future_shfe_au1109,黄金au,future
au1110,shfe,future_shfe_au1110,黄金au,future
au1111,shfe,future_shfe_au1111,黄金au,future
